Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
Hind Coil,NRM,P1,42,24,165.0,165.0,1.79,9.34,,0.0,12.18,,1665.0,10.44,10.44,8000.0,7500.0,3800.0,395.0,,3800.0,395.0,,3.8,0.001392,,4.08,4.03,13.96,11.88,2727.27,2909.09,,,1.05,,,,,,,,,
Hind Coil,NRM,P1,42,25,165.0,165.0,1.8,8.85,,0.0,11.89,,1638.0,10.24,10.24,7500.0,8000.0,3800.0,395.0,,3800.0,395.0,,3.72,0.00128,,4.03,3.97,12.18,10.44,2909.09,2727.27,,,1.24,,,,,,,,,
Hind Coil,NRM,P1,42,26,165.0,155.0,1.96,11.09,,0.0,14.34,,1670.0,12.28,12.28,8000.0,7700.0,3800.0,395.0,,3800.0,395.0,,4.75,0.001594805,,3.97,3.92,11.89,10.24,2980.65,2909.09,,,1.29,,,,,,,,,
Hind Coil,NRM,P1,42,27,155.0,180.0,1.9,10.56,,0.0,13.7,,1670.0,11.74,11.74,7700.0,9100.0,3800.0,395.0,,3800.0,395.0,,3.91,0.00129011,,3.92,3.87,14.34,12.28,3033.33,2980.65,,,1.24,,,,,,,,,
Hind Coil,NRM,P1,42,28,180.0,115.0,2.16,6.96,,0.0,10.12,,1640.0,8.8,8.8,9100.0,5500.0,3800.0,395.0,,3800.0,395.0,,4.59,0.0016,,3.87,3.82,13.7,11.74,2869.57,3033.33,,,1.0,,,,,,,,,
Hind Coil,NRM,P1,42,29,115.0,120.0,1.99,8.46,,0.0,11.7,,1645.0,10.11,10.11,5500.0,6300.0,3800.0,395.0,,3800.0,395.0,,5.06,0.001604762,,3.82,3.77,10.12,8.8,3150,2869.57,,,1.25,,,,,,,,,
Hind Coil,NRM,P1,42,30,120.0,210.0,1.89,9.38,,0.0,12.47,,1667.0,10.72,10.72,6300.0,7400.0,3800.0,395.0,,3800.0,395.0,,3.06,0.001448649,,3.77,3.72,11.7,10.11,2114.29,3150,,,1.2,,,,,,,,,
Hind Coil,NRM,P1,42,31,210.0,120.0,2.02,10.04,,0.0,13.17,,1656.0,11.3,11.3,7400.0,6800.0,3800.0,395.0,,3800.0,395.0,,5.65,0.001661765,,3.72,3.67,12.47,10.72,3400,2114.29,,,1.11,,,,,,,,,
Hind Coil,NRM,P1,42,32,120.0,150.0,2.04,9.1,,0.0,12.3,,1672.0,10.6,10.6,6800.0,7200.0,3800.0,395.0,,3800.0,395.0,,4.24,0.001472222,,3.67,3.62,13.17,11.3,2880,3400,,,1.16,,,,,,,,,
Hind Coil,NRM,P1,42,33,150.0,150.0,2.01,9.06,,0.0,12.22,,1665.0,10.53,10.53,7200.0,6500.0,3800.0,395.0,,3800.0,395.0,,4.21,0.00162,,3.62,3.57,12.3,10.6,2600,2880,,,1.15,,,,,,,,,
Hind Coil,NRM,P1,42,34,150.0,150.0,2.16,11.29,,0.0,14.68,,1664.0,12.58,12.58,6500.0,8000.0,3800.0,395.0,,3500.0,395.0,,5.03,0.0015725,,3.57,3.52,12.22,10.53,3200,2600,,,1.23,,,,,,,,,
Hind Coil,NRM,P1,42,35,150.0,145.0,2.14,8.92,,0.0,12.3,,1658.0,10.63,10.63,8000.0,7400.0,3500.0,395.0,,3500.0,415.0,,4.4,0.001436486,,3.52,3.46,14.68,12.58,3062.07,3200,,,1.24,,,,,,,,,
Hind Coil,NRM,P1,42,36,145.0,155.0,2.23,9.27,,0.0,12.74,,1666.0,11.0,11,7400.0,8000.0,3500.0,415.0,,3500.0,415.0,,4.26,0.001375,,3.46,3.41,12.3,10.63,3096.77,3062.07,,,1.24,,,,,,,,,
Hind Coil,NRM,P1,42,37,155.0,145.0,2.24,8.4,,0.0,11.88,,1670.0,10.3,10.3,8000.0,7000.0,3500.0,415.0,,3500.0,415.0,,4.26,0.001471429,,3.41,3.36,12.74,11.0,2896.55,3096.77,,,1.24,,,,,,,,,
Hind Coil,NRM,P1,42,38,145.0,140.0,2.25,10.17,,0.0,13.6,,1670.0,11.7,11.7,7000.0,7700.0,3500.0,415.0,,3500.0,415.0,,5.01,0.001519481,,3.36,3.31,11.88,10.3,3300,2896.55,,,1.18,,,,,,,,,
Hind Coil,NRM,P1,42,39,140.0,160.0,2.1,9.63,,0.0,12.83,,1675.0,11.03,11.03,7700.0,8000.0,3500.0,415.0,,3500.0,415.0,,4.14,0.00137875,,3.31,3.26,13.6,11.7,3000,3300,,,1.1,,,,,,,,,
Hind Coil,NRM,P1,42,40,160.0,165.0,1.8,10.61,,0.0,13.56,,1670.0,11.59,11.59,8000.0,7500.0,3500.0,415.0,,3500.0,415.0,,4.21,0.001545333,,3.26,3.21,12.83,11.03,2727.27,3000,,,1.15,,,,,,,,,
Hind Coil,NRM,P1,42,41,165.0,165.0,2.1,9.9,,0.0,13.15,,1660.0,11.3,11.3,7500.0,7500.0,3500.0,415.0,,3400.0,420.0,,4.11,0.001506667,,3.21,3.16,13.56,11.59,2727.27,2727.27,,,1.15,,,,,,,,,
Hind Coil,NRM,P1,42,42,165.0,170.0,2.1,8.62,,0.0,11.92,,1678.0,10.3,10.3,7500.0,7500.0,3400.0,420.0,,3400.0,420.0,,3.64,0.001373333,,3.16,3.11,13.15,11.3,2647.06,2727.27,,,1.2,,,,,,,,,
Hind Coil,NRM,P1,42,43,170.0,160.0,2.16,12.61,,0.0,16,,1678.0,13.66,13.66,7500.0,8100.0,3400.0,420.0,,3400.0,420.0,,5.12,0.00168642,,3.11,3.06,11.92,10.3,3037.5,2647.06,,,1.23,,,,,,,,,
Hind Coil,NRM,P1,42,44,160.0,160.0,2.16,11.39,,0.0,14.78,,1680.0,12.66,12.66,8100.0,7600.0,3400.0,420.0,,3400.0,420.0,,4.75,0.001665789,,3.06,3.01,16.0,13.66,2850,3037.5,,,1.23,,,,,,,,,
Hind Coil,NRM,P1,42,45,160.0,155.0,2.16,9.95,,0.0,13.34,,1669.0,11.48,11.48,7600.0,7500.0,3400.0,420.0,,3400.0,420.0,,4.44,0.001530667,,3.01,2.95,14.78,12.66,2903.23,2850,,,1.23,,,,,,,,,
Hind Coil,NRM,P1,42,46,155.0,155.0,2.16,10.74,,0.0,14.1,,1678.0,12.1,12.1,7500.0,7500.0,3400.0,420.0,,3400.0,420.0,,4.68,0.001613333,,2.95,2.9,13.34,11.48,2903.23,2903.23,,,1.2,,,,,,,,,
Hind Coil,NRM,P1,42,47,155.0,165.0,1.99,10,,0.0,13.13,,1656.0,11.27,11.27,7500.0,7800.0,3400.0,420.0,,3400.0,420.0,,4.1,0.001444872,,2.9,2.85,14.1,12.1,2836.36,2903.23,,,1.14,,,,,,,,,
Hind Coil,NRM,P1,42,48,165.0,155.0,2.01,10.01,,0.0,13.27,,1654.0,11.4,11.4,7800.0,7500.0,3400.0,420.0,,3400.0,420.0,,4.41,0.00152,,2.85,2.8,13.13,11.27,2903.23,2836.36,,,1.25,,,,,,,,,
Hind Coil,NRM,P1,42,49,155.0,155.0,2.01,11.64,,0.0,14.76,,1661.0,12.6,12.6,7500.0,7500.0,3400.0,420.0,,3400.0,420.0,,4.88,0.00168,,2.8,2.75,13.27,11.4,2903.23,2903.23,,,1.11,,,,,,,,,
Hind Coil,NRM,P2,44,1,0.0,250.0,2.35,10.68,,0.0,14.23,,1665.0,12.24,12.24,0.0,8600.0,0.0,0.0,,3800.0,390.0,,2.53,0.001423256,,5.25,5.18,0.0,0.0,1779.31,0,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,2,250.0,190.0,2.1,10.61,,0.0,13.82,,1662.0,11.85,11.85,8600.0,8500.0,3800.0,390.0,,3800.0,390.0,,3.74,0.001394118,,5.18,5.11,14.23,12.24,2684.21,1779.31,,,1.11,,,,,,,,,
Hind Coil,NRM,P2,44,3,190.0,160.0,2.26,10.41,,0.0,13.88,,1659.0,11.94,11.94,8500.0,7700.0,3800.0,390.0,,3800.0,390.0,,4.48,0.001550649,,5.11,5.04,13.82,11.85,2887.5,2684.21,,,1.21,,,,,,,,,
Hind Coil,NRM,P2,44,4,160.0,150.0,2.0,9.54,,0.0,12.78,,1670.0,11.0,11,7700.0,7500.0,3800.0,390.0,,3800.0,390.0,,4.4,0.001466667,,5.04,4.96,13.88,11.94,3000,2887.5,,,1.24,,,,,,,,,
Hind Coil,NRM,P2,44,5,150.0,135.0,2.01,9.58,,0.0,12.79,,1659.0,11.0,11,7500.0,7500.0,3800.0,390.0,,3800.0,390.0,,4.89,0.001466667,,4.96,4.89,12.78,11.0,3333.33,3000,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,6,135.0,130.0,2.0,6.18,,0.0,9.38,,1659.0,8.2,8.2,7500.0,5000.0,3800.0,390.0,,3800.0,390.0,,3.78,0.00164,,4.89,4.82,12.79,11.0,2307.69,3333.33,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,7,130.0,150.0,1.8,9.3,,0.0,12.3,,1679.0,10.57,10.57,5000.0,7100.0,3800.0,390.0,,3800.0,390.0,,4.23,0.001488732,,4.82,4.75,9.38,8.2,2840,2307.69,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,8,150.0,125.0,2.05,7.41,,0.0,10.65,,1655.0,9.25,9.25,7100.0,5500.0,3800.0,390.0,,3800.0,390.0,,4.44,0.001681818,,4.75,4.68,12.3,10.57,2640,2840,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,9,125.0,165.0,2.04,9.58,,0.0,12.77,,1689.0,10.98,10.98,5500.0,7800.0,3800.0,390.0,,3800.0,390.0,,3.99,0.001407692,,4.68,4.61,10.65,9.25,2836.36,2640,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,10,165.0,155.0,2.09,9.79,,0.0,13.03,,1696.0,11.2,11.2,7800.0,7700.0,3800.0,390.0,,3800.0,390.0,,4.34,0.001454545,,4.61,4.54,12.77,10.98,2980.65,2836.36,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,11,155.0,155.0,2.1,11.53,,0.0,14.74,,1696.0,12.6,12.6,7700.0,8000.0,3800.0,390.0,,3800.0,390.0,,4.88,0.001575,,4.54,4.46,13.03,11.2,3096.77,2980.65,,,1.11,,,,,,,,,
Hind Coil,NRM,P2,44,12,155.0,140.0,2.1,8.98,,0.0,12.28,,1657.0,10.6,10.6,8000.0,6300.0,3800.0,390.0,,3800.0,390.0,,4.54,0.00168254,,4.46,4.39,14.74,12.6,2700,3096.77,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,13,140.0,160.0,1.9,9.45,,0.0,12.56,,1655.0,10.8,10.8,6300.0,7400.0,3800.0,390.0,,3800.0,390.0,,4.05,0.001459459,,4.39,4.32,12.28,10.6,2775,2700,,,1.21,,,,,,,,,
Hind Coil,NRM,P2,44,14,160.0,130.0,1.93,7.72,,0.0,10.85,,1654.0,9.4,9.4,7400.0,6100.0,3800.0,390.0,,3800.0,390.0,,4.34,0.001540984,,4.32,4.25,12.56,10.8,2815.38,2775,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,15,130.0,120.0,1.9,7.88,,0.0,10.98,,1663.0,9.5,9.5,6100.0,6000.0,3800.0,390.0,,3800.0,390.0,,4.75,0.001583333,,4.25,4.18,10.85,9.4,3000,2815.38,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,16,120.0,170.0,1.9,11.69,,0.0,14.79,,1660.0,12.62,12.62,6000.0,7800.0,3800.0,390.0,,3800.0,390.0,,4.45,0.001617949,,4.18,4.11,10.98,9.5,2752.94,3000,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,17,170.0,135.0,1.91,7.22,,0.0,10.33,,1657.0,8.97,8.97,7800.0,6300.0,3800.0,390.0,,3800.0,390.0,,3.99,0.00142381,,4.11,4.04,14.79,12.62,2800,2752.94,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,18,135.0,170.0,2.1,9.98,,0.0,13.23,,1692.0,11.37,11.37,6300.0,7700.0,3800.0,390.0,,3800.0,390.0,,4.01,0.001476623,,4.04,3.96,10.33,8.97,2717.65,2800,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,19,170.0,150.0,2.11,8.96,,0.0,12.26,,1697.0,10.58,10.58,7700.0,7200.0,3800.0,390.0,,3800.0,390.0,,4.23,0.001469444,,3.96,3.89,13.23,11.37,2880,2717.65,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,20,150.0,145.0,2.11,9.79,,0.0,13.1,,1664.0,11.27,11.27,7200.0,6900.0,3800.0,390.0,,3800.0,390.0,,4.66,0.001633333,,3.89,3.82,12.26,10.58,2855.17,2880,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,21,145.0,120.0,2.15,7.41,,0.0,10.72,,1651.0,9.32,9.32,6900.0,6400.0,3800.0,390.0,,3800.0,390.0,,4.66,0.00145625,,3.82,3.75,13.1,11.27,3200,2855.17,,,1.16,,,,,,,,,
Hind Coil,NRM,P2,44,22,120.0,155.0,2.11,9.36,,0.0,12.7,,1667.0,10.95,10.95,6400.0,6800.0,3800.0,390.0,,3800.0,390.0,,4.24,0.001610294,,3.75,3.68,10.72,9.32,2632.26,3200,,,1.23,,,,,,,,,
Hind Coil,NRM,P2,44,23,155.0,150.0,2.11,8.36,,0.0,11.71,,1665.0,10.14,10.14,6800.0,7800.0,3800.0,390.0,,3800.0,390.0,,4.06,0.0013,,3.68,3.61,12.7,10.95,3120,2632.26,,,1.24,,,,,,,,,
Hind Coil,NRM,P2,44,24,150.0,155.0,2.12,11.41,,0.0,14.77,,1659.0,12.65,12.65,7800.0,8000.0,3800.0,390.0,,3800.0,390.0,,4.9,0.00158125,,3.61,3.54,11.71,10.14,3096.77,3120,,,1.24,,,,,,,,,
Hind Coil,NRM,P2,44,25,155.0,195.0,2.1,11.18,,0.0,14.48,,1675.0,12.4,12.4,8000.0,9000.0,3800.0,390.0,,3800.0,390.0,,3.82,0.001377778,,3.54,3.46,14.77,12.65,2769.23,3096.77,,,1.2,,,,,,,,,
Hind Coil,NRM,P2,44,26,195.0,170.0,2.05,9.82,,0.0,13.06,,1665.0,11.23,11.23,9000.0,8000.0,3800.0,390.0,,3800.0,390.0,,3.96,0.00140375,,3.46,3.39,14.48,12.4,2823.53,2769.23,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,27,170.0,165.0,2.01,10.83,,0.0,14.83,,1696.0,12.8,12.8,8000.0,8200.0,3800.0,390.0,,3800.0,390.0,,4.65,0.001560976,,3.39,3.32,13.06,11.23,2981.82,2823.53,,,1.99,,,,,,,,,
Hind Coil,NRM,P2,44,28,165.0,160.0,2.15,9.78,,0.0,13.07,,1682.0,11.24,11.24,8200.0,7500.0,3800.0,390.0,,3800.0,390.0,,4.22,0.001498667,,3.32,3.25,14.83,12.8,2812.5,2981.82,,,1.14,,,,,,,,,
Hind Coil,NRM,P2,44,29,160.0,155.0,2.08,10.77,,0.0,14,,1689.0,12.0,12,7500.0,7900.0,3800.0,390.0,,3800.0,390.0,,4.65,0.001518987,,3.25,3.18,13.07,11.24,3058.06,2812.5,,,1.15,,,,,,,,,
Hind Coil,NRM,P2,44,30,155.0,190.0,2.15,10.12,,0.0,13.39,,1699.0,11.5,11.5,7900.0,7700.0,3800.0,390.0,,3800.0,390.0,,3.63,0.001493506,,3.18,3.11,14.0,12.0,2431.58,3058.06,,,1.12,,,,,,,,,
Hind Coil,NRM,P2,44,31,190.0,150.0,2.1,10.47,,0.0,13.73,,1680.0,11.78,11.78,7700.0,7400.0,3800.0,390.0,,3800.0,390.0,,4.71,0.001591892,,3.11,3.04,13.39,11.5,2960,2431.58,,,1.16,,,,,,,,,
Hind Coil,NRM,P2,44,32,150.0,140.0,2.14,9.92,,0.0,13.25,,1671.0,11.4,11.4,7400.0,6700.0,3800.0,390.0,,3800.0,390.0,,4.89,0.001701493,,3.04,2.96,13.73,11.78,2871.43,2960,,,1.19,,,,,,,,,
Hind Coil,NRM,P2,44,33,140.0,175.0,2.01,9.77,,0.0,12.92,,1687.0,11.1,11.1,6700.0,7900.0,3800.0,390.0,,3800.0,390.0,,3.81,0.001405063,,2.96,2.89,13.25,11.4,2708.57,2871.43,,,1.14,,,,,,,,,
Hind Coil,NRM,P2,44,34,175.0,135.0,1.95,8.82,,0.0,11.75,,1665.0,10.1,10.1,7900.0,6100.0,3800.0,390.0,,3800.0,390.0,,4.49,0.001655738,,2.89,2.82,12.92,11.1,2711.11,2708.57,,,0.98,,,,,,,,,
Hind Coil,NRM,P2,44,35,135.0,155.0,2.12,10.15,,0.0,13.25,,1679.0,11.36,11.36,6100.0,7900.0,3800.0,390.0,,3800.0,390.0,,4.4,0.001437975,,2.82,2.75,11.75,10.1,3058.06,2711.11,,,0.98,,,,,,,,,
MSP,NRM,NL,62,1,0.0,250.0,3.5,16.94,0.0,0.0,20.44,0.0,,17.0,17.32,0.0,,0.0,0.0,,3500.0,470.0,,2.85,#DIV/0!,,7.25,7.2,0.0,0.0,0,0,0.0,,,0.0,17000.0,,,,,,,
MSP,NRM,NL,62,2,250.0,180.0,2.0,16.87,0.0,0.32,19.19,0.23,,15.8,16.11,,13322.0,3500.0,470.0,,3300.0,470.0,,5.37,0.001209278,,7.2,7.14,20.44,17.0,4440.67,0,100.0,220.0,,0.0,15800.0,,,,,,,
MSP,NRM,NL,62,3,180.0,175.0,0.7,16.07,0.7,0.31,17.78,0.27,,14.5,14.88,13322.0,12904.0,3300.0,470.0,,3300.0,470.0,,5.1,0.001153131,,7.14,7.09,19.19,15.8,4424.23,4440.67,100.0,210.0,,0.0,14500.0,,,,,,,
MSP,NRM,NL,62,4,175.0,170.0,0.0,16.41,1.5,0.38,18.28,0.19,,15.0,15.33,12904.0,12826.0,3300.0,470.0,,3300.0,470.0,,5.41,0.001195228,,7.09,7.03,17.78,14.5,4526.82,4424.23,175.0,200.0,,0.0,15000.0,,,,,,,
MSP,NRM,NL,62,5,170.0,160.0,0.0,15.87,1.5,0.33,17.7,0.16,,14.5,14.84,12826.0,11602.0,3300.0,470.0,,3300.0,470.0,,5.57,0.00127909,,7.03,6.98,18.28,15.0,4350.75,4526.82,150.0,180.0,,0.0,14500.0,,,,,,,
MSP,NRM,NL,62,6,160.0,165.0,0.0,15.84,1.0,0.34,17.18,0.22,,14.0,14.33,11602.0,10616.0,3300.0,470.0,,3300.0,470.0,,5.21,0.001349849,,6.98,6.92,17.7,14.5,3860.36,4350.75,150.0,190.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,7,165.0,160.0,0.0,15.88,2.0,0.33,18.2,0.19,,15.0,15.35,10616.0,11596.0,3300.0,470.0,,3300.0,470.0,,5.75,0.001323732,,6.92,6.87,17.18,14.0,4348.5,3860.36,125.0,200.0,,0.0,15000.0,,,,,,,
MSP,NRM,NL,62,8,160.0,145.0,0.0,15.22,1.5,0.35,17.06,0.34,,14.0,14.33,11596.0,9816.0,3300.0,470.0,,3300.0,470.0,,5.93,0.001459861,,6.87,6.81,18.2,15.0,4061.79,4348.5,125.0,220.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,9,145.0,160.0,0.0,15.85,1.5,0.33,17.68,0.23,,14.5,14.83,9816.0,11466.0,3300.0,470.0,,3300.0,470.0,,5.56,0.001293389,,6.81,6.76,17.06,14.0,4299.75,4061.79,125.0,200.0,,0.0,14500.0,,,,,,,
MSP,NRM,NL,62,10,160.0,155.0,0.0,15.85,1.5,0.33,17.68,0.18,,14.5,14.83,11466.0,10618.0,3300.0,470.0,,3300.0,470.0,,5.74,0.001396685,,6.76,6.7,17.68,14.5,4110.19,4299.75,125.0,200.0,,0.0,14500.0,,,,,,,
MSP,NRM,NL,62,11,155.0,150.0,0.0,15.85,1.5,0.33,17.68,0.19,,14.5,14.83,10618.0,11880.0,3300.0,470.0,,3300.0,470.0,,5.93,0.001248316,,6.7,6.65,17.68,14.5,4752,4110.19,125.0,200.0,,0.0,14500.0,,,,,,,
MSP,NRM,NL,62,12,150.0,145.0,0.0,16.49,1.5,0.33,18.31,0.2,,15.0,15.35,11880.0,10752.0,3300.0,470.0,,3300.0,470.0,,6.35,0.001427641,,6.65,6.59,17.68,14.5,4449.1,4752,125.0,200.0,,0.0,15000.0,,,,,,,
MSP,NRM,NL,62,13,145.0,160.0,0.0,16.45,1.5,0.35,18.3,0.2,,15.0,15.34,10752.0,11870.0,3300.0,470.0,,3300.0,470.0,,5.75,0.001292334,,6.59,6.54,18.31,15.0,4451.25,4449.1,125.0,220.0,,0.0,15000.0,,,,,,,
MSP,NRM,NL,62,14,160.0,175.0,0.0,16.43,1.5,0.34,18.26,0.18,,15.0,15.31,11870.0,12906.0,3300.0,470.0,,3400.0,470.0,,5.25,0.00118627,,6.54,6.48,18.3,15.0,4424.91,4451.25,125.0,210.0,,0.0,15000.0,,,,,,,
MSP,NRM,NL,62,15,175.0,200.0,0.0,14.75,1.5,0.31,16.56,0.22,,13.57,13.9,12906.0,13472.0,3400.0,470.0,,3400.0,470.0,,4.17,0.00103177,,6.48,6.43,18.26,15.0,4041.6,4424.91,125.0,180.0,,0.0,13566.0,,,,,,,
MSP,NRM,NL,62,16,200.0,135.0,0.0,13.99,1.5,0.34,15.82,0.2,,13.0,13.31,13472.0,9886.0,3400.0,470.0,,3400.0,470.0,,5.91,0.001346348,,6.43,6.37,16.56,13.57,4393.78,4041.6,125.0,210.0,,0.0,13000.0,,,,,,,
MSP,NRM,NL,62,17,135.0,155.0,0.0,14.66,1.5,0.31,16.47,0.16,,13.5,13.83,9886.0,10490.0,3400.0,470.0,,3400.0,470.0,,5.35,0.001318398,,6.37,6.32,15.82,13.0,4060.65,4393.78,125.0,180.0,,0.0,13500.0,,,,,,,
MSP,NRM,NL,62,18,155.0,170.0,0.0,15.02,1.5,0.33,16.85,0.2,,13.8,14.15,10490.0,12334.0,3400.0,470.0,,3400.0,470.0,,4.99,0.001147235,,6.32,6.26,16.47,13.5,4353.18,4060.65,150.0,180.0,,0.0,13800.0,,,,,,,
MSP,NRM,NL,62,19,170.0,175.0,0.0,15.85,1.5,0.35,17.7,0.25,,14.5,14.85,12334.0,12146.0,3400.0,470.0,,3400.0,475.0,,5.09,0.001222625,,6.26,6.21,16.85,13.8,4164.34,4353.18,150.0,200.0,,0.0,14500.0,,,,,,,
MSP,NRM,NL,62,20,175.0,195.0,0.0,15.13,1.5,0.35,16.98,0.19,,14.0,14.26,12146.0,12828.0,3400.0,475.0,,3400.0,475.0,,4.39,0.001111631,,6.21,6.15,17.7,14.5,3947.08,4164.34,150.0,200.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,21,195.0,180.0,0.0,15.32,1.5,0.26,17.08,0.16,,14.0,14.33,12828.0,12684.0,3400.0,475.0,,3400.0,475.0,,4.78,0.00112977,,6.15,6.1,16.98,14.0,4228,3947.08,150.0,110.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,22,180.0,160.0,0.0,15.26,1.5,0.33,17.09,0.22,,14.0,14.34,12684.0,11558.0,3400.0,475.0,,3400.0,475.0,,5.38,0.001240699,,6.1,6.04,17.08,14.0,4334.25,4228,125.0,200.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,23,160.0,175.0,0.0,15.24,1.5,0.34,17.08,0.22,,14.0,14.34,11558.0,12328.0,3400.0,475.0,,3400.0,475.0,,4.92,0.001163206,,6.04,5.99,17.09,14.0,4226.74,4334.25,150.0,190.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,24,175.0,165.0,0.0,14.66,1.5,0.34,16.5,0.25,,13.53,13.86,12328.0,11728.0,3400.0,475.0,,3300.0,475.0,,5.04,0.001181787,,5.99,5.93,17.08,14.0,4264.73,4226.74,150.0,190.0,,0.0,13528.0,,,,,,,
MSP,NRM,NL,62,25,165.0,165.0,0.0,14.65,2.0,0.33,16.98,0.22,,14.0,14.34,11728.0,11844.0,3300.0,475.0,,3300.0,475.0,,5.21,0.00121074,,5.93,5.88,16.5,13.53,4306.91,4264.73,150.0,180.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,26,165.0,185.0,0.0,15.26,1.5,0.34,17.1,0.16,,14.0,14.35,11844.0,12192.0,3300.0,475.0,,3300.0,475.0,,4.65,0.001177001,,5.88,5.82,16.98,14.0,3954.16,4306.91,150.0,190.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,27,185.0,145.0,0.0,15.24,1.5,0.35,17.09,0.18,,14.0,14.35,12192.0,10012.0,3300.0,475.0,,3300.0,475.0,,5.94,0.00143328,,5.82,5.77,17.1,14.0,4142.9,3954.16,150.0,200.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,29,145.0,170.0,0.0,16.44,1.5,0.35,18.29,0.18,,15.0,15.33,10012.0,12572.0,3300.0,475.0,,3300.0,475.0,,5.41,0.001219376,,5.77,5.71,17.09,14.0,4437.18,4142.9,150.0,200.0,,0.0,15000.0,,,,,,,
MSP,NRM,NL,62,30,170.0,165.0,0.0,15.24,1.5,0.33,17.07,0.19,,14.0,14.33,12572.0,10792.0,3300.0,475.0,,3300.0,475.0,,5.21,0.001327835,,5.71,5.66,18.29,15.0,3924.36,4437.18,150.0,180.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,31,165.0,140.0,0.0,14.05,1.5,0.33,15.88,0.22,,13.0,13.35,10792.0,10708.0,3300.0,475.0,,3300.0,475.0,,5.72,0.001246731,,5.66,5.6,17.07,14.0,4589.14,3924.36,150.0,180.0,,0.0,13000.0,,,,,,,
MSP,NRM,NL,62,32,140.0,155.0,0.0,14,1.5,0.35,15.85,0.24,,13.0,13.33,10708.0,10529.0,3300.0,475.0,,3300.0,475.0,,5.16,0.001266027,,5.6,5.55,15.88,13.0,4075.74,4589.14,150.0,200.0,,0.0,13000.0,,,,,,,
MSP,NRM,NL,62,33,155.0,170.0,0.0,14.07,1.5,0.33,15.9,0.16,,13.0,13.37,10529.0,11295.0,3300.0,475.0,,3300.0,475.0,,4.72,0.00118371,,5.55,5.49,15.85,13.0,3986.47,4075.74,150.0,180.0,,0.0,13000.0,,,,,,,
MSP,NRM,NL,62,34,170.0,190.0,0.0,14.98,1.5,0.37,16.85,0.25,,13.8,14.15,11295.0,11812.0,3300.0,475.0,,3300.0,480.0,,4.47,0.001197934,,5.49,5.44,15.9,13.0,3730.11,3986.47,150.0,220.0,,0.0,13800.0,,,,,,,
MSP,NRM,NL,62,35,190.0,155.0,0.0,15.24,1.5,0.35,17.09,0.22,,14.0,14.35,11812.0,11724.0,3300.0,480.0,,3300.0,480.0,,5.55,0.001223985,,5.44,5.38,16.85,13.8,4538.32,3730.11,150.0,200.0,,0.0,14000.0,,,,,,,
MSP,NRM,NL,62,36,155.0,155.0,0.0,15.24,1.5,0.35,17.09,0.19,,14.0,14.35,11724.0,11020.0,3300.0,480.0,,3300.0,480.0,,5.55,0.001302178,,5.38,5.33,17.09,14.0,4265.81,4538.32,150.0,200.0,,0.0,14000.0,,,,,,,
