Customer Name,Refractory,Lining type,campaign,Heat number (life number),Total Heat Time previous (minutes),Total Heat Time (minutes),Scrap (MT),Sponge (MT),Hot Heel (MT),Alloys (MT),Input (MT),Final C%,Tapping Temperature ©,Output (MT),Output + Next Hot Heel (MT),Input energy previous (KWH),Input energy (KWH),Previous Voltage,Previous Frequency,Previous Rating of the Furnace,Voltage,Frequency,Rating of the furnace (KW),Melt rate (MT/Hr),Efficiency (MT/KWH),Number of capacitors removed,Refractory lining before heating,Refractory lining after heating,Previous Input,Previous Output,Power,Power previous,Carbon addition (Kg),SiMn addition (Kg),Pig iron addition (MT) ,Scrap (KG),Output (KG),Pig iron (KG),Lumps(%),Pellets(%),Fines(%),Pellets(kg),Lumps(Kg),Fines (Kg)
Drolia,NRM,P5,60,47,175,185,2,9.66,,0.25,12.79585366,,,11,11,8167,8541,2250,495,,2200,495,,3.567567568,0.001287905,,3.89272,3.83604,12.79560976,11,2770.054054,2800.114286,100,150,0.89,,,,60,40,,0.4,0.6,
Drolia,NRM,P5,60,48,185,235,2,9.91,,0.215,13.09280488,,,11.25,11.25,8541,9825,2200,495,,2175,500,,2.872340426,0.001145038,,3.83604,3.77936,12.79585366,11,2508.510638,2770.054054,50,165,0.97,,,,60,40,,0.4,0.6,
Drolia,NRM,P5,60,49,235,170,2,9.94,,0.195,13.09914634,,,11.25,11.25,9825,8450,2175,500,,2150,500,,3.970588235,0.001331361,,3.77936,3.72268,13.09280488,11.25,2982.352941,2508.510638,50,145,0.96,,,,60,40,,0.4,0.6,
Drolia,NRM,P5,60,50,170,175,2,9.91,,0.255,13.09182927,,,11.25,11.25,8450,8068,2150,500,,2150,500,,3.857142857,0.001394398,,3.72268,3.666,13.09914634,11.25,2766.171429,2982.352941,100,155,0.93,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,1,0,255,8.6,1.44,,0.145,10.18036585,,,9.75,9.75,0,8765,0,0,,2500,460,,2.294117647,0.001112379,,6.5,6.44332,0,0,2062.352941,0,0,145,0,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,2,255,180,1.5,8.72,,0.24,11.36731707,,,9.75,9.75,8765,7909,2500,460,,2500,460,,3.25,0.001232773,,6.44332,6.38664,10.18036585,9.75,2636.333333,2062.352941,100,140,0.91,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,3,180,790,1.5,8.81,,0.26,11.38243902,,,9.75,9.75,7909,14177,2500,460,,2500,460,,0.740506329,0.000687734,,6.38664,6.32996,11.36731707,9.75,1076.734177,2636.333333,100,160,0.81,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,4,790,195,2,8.60,,0.245,11.34865854,,,9.75,9.75,14177,8073,2500,460,,2500,460,,3,0.001207729,,6.32996,6.27328,11.38243902,9.75,2484,1076.734177,100,145,0.5,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,5,195,175,2,8.60,,0.25,11.34756098,,,9.75,9.75,8073,7433,2500,460,,2500,460,,3.342857143,0.001311718,,6.27328,6.2166,11.34865854,9.75,2548.457143,2484,100,150,0.5,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,6,175,170,2,8.59,,0.26,11.34536585,,,9.75,9.75,7433,7258,2500,460,,2500,460,,3.441176471,0.001343345,,6.2166,6.15992,11.34756098,9.75,2561.647059,2548.457143,100,160,0.5,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,7,170,205,2,8.59,,0.26,11.34536585,,,9.75,9.75,7258,8297,2500,460,,2500,460,,2.853658537,0.001175124,,6.15992,6.10324,11.34536585,9.75,2428.390244,2561.647059,100,160,0.5,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,8,205,185,2,8.88,,0.31,11.39292683,,,9.75,9.75,8297,8877,2500,460,,2500,460,,3.162162162,0.001098344,,6.10324,6.04656,11.34536585,9.75,2879.027027,2428.390244,150,160,0.2,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,9,185,200,2,8.96,,0.25,11.40609756,,,9.75,9.75,8877,8113,2500,460,,2500,460,,2.925,0.001201775,,6.04656,5.98988,11.39292683,9.75,2433.9,2879.027027,100,150,0.2,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,10,200,175,2,8.48,,0.27,11.32756098,,,9.75,9.75,8113,7667,2500,460,,2500,460,,3.342857143,0.001271684,,5.98988,5.9332,11.40609756,9.75,2628.685714,2433.9,120,150,0.58,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,11,175,160,2,8.44,,0.24,11.32243902,,,9.75,9.75,7667,7403,2500,460,,2500,460,,3.65625,0.001317034,,5.9332,5.87652,11.32756098,9.75,2776.125,2628.685714,100,140,0.64,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,12,160,185,2,8.39,,0.24,11.31463415,,,9.75,9.75,7403,8365,2500,460,,2500,460,,3.162162162,0.001165571,,5.87652,5.81984,11.32243902,9.75,2712.972973,2776.125,100,140,0.68,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,13,185,180,2,8.54,,0.285,11.33792683,,,9.75,9.75,8365,7444,2500,460,,2500,460,,3.25,0.00130978,,5.81984,5.76316,11.31463415,9.75,2481.333333,2712.972973,150,135,0.51,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,14,180,150,2,8.54,,0.295,11.33768293,,,9.75,9.75,7444,6576,2500,460,,2500,460,,3.9,0.001482664,,5.76316,5.70648,11.33792683,9.75,2630.4,2481.333333,150,145,0.5,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,15,150,165,2,8.49,,0.33,11.32804878,,,9.75,9.75,6576,7144,2500,460,,2500,460,,3.545454545,0.001364782,,5.70648,5.6498,11.33768293,9.75,2597.818182,2630.4,150,180,0.51,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,16,165,175,2,8.67,,0.21,11.41146341,,,9.8,9.8,7144,8417,2500,460,,2500,465,,3.36,0.00116431,,5.6498,5.59312,11.32804878,9.75,2885.828571,2597.818182,60,150,0.53,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,17,175,180,2,8.91,,0.25,11.65439024,,,10,10,8417,7970,2500,465,,2500,470,,3.333333333,0.001254705,,5.59312,5.53644,11.41146341,9.8,2656.666667,2885.828571,100,150,0.49,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,18,180,195,2,9.04,,0.245,11.675,,,10,10,7970,8376,2500,470,,2500,470,,3.076923077,0.001193887,,5.53644,5.47976,11.65439024,10,2577.230769,2656.666667,100,145,0.39,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,19,195,175,2,8.97,,0.24,11.66439024,,,10,10,8376,8343,2500,470,,2500,470,,3.428571429,0.00119861,,5.47976,5.42308,11.675,10,2860.457143,2577.230769,100,140,0.45,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,20,175,235,2,8.96,,0.25,11.66219512,,,10,10,8343,9180,2500,470,,2500,470,,2.553191489,0.001089325,,5.42308,5.3664,11.66439024,10,2343.829787,2860.457143,100,150,0.45,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,21,235,165,2,8.96,,0.24,11.66243902,,,10,10,9180,7956,2500,470,,2500,470,,3.636363636,0.001256913,,5.3664,5.30972,11.66219512,10,2893.090909,2343.829787,100,140,0.46,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,22,165,310,2,8.81,,0.265,11.63743902,,,10,10,7956,9229,2500,470,,2500,475,,1.935483871,0.001083541,,5.30972,5.25304,11.66243902,10,1786.258065,2893.090909,100,165,0.56,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,23,310,295,2,8.84,,0.25,11.64268293,,,10,10,9229,9189,2500,475,,2500,470,,2.033898305,0.001088258,,5.25304,5.19636,11.63743902,10,1868.949153,1786.258065,100,150,0.55,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,24,295,240,2,8.76,,0.25,11.62902439,,,10,10,9189,9192,2500,470,,2500,470,,2.5,0.001087903,,5.19636,5.13968,11.64268293,10,2298,1868.949153,100,150,0.62,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,25,240,215,2,8.74,,0.25,11.62512195,,,10,10,9192,8972,2500,470,,2500,470,,2.790697674,0.001114579,,5.13968,5.083,11.62902439,10,2503.813953,2298,100,150,0.64,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,26,215,180,2,9.25,,0.29,11.96414634,,,10.25,10.25,8972,8141,2500,470,,2500,470,,3.416666667,0.001259059,,5.083,5.02632,11.62512195,10,2713.666667,2503.813953,150,140,0.42,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,27,180,200,2,9.17,,0.29,11.9504878,,,10.25,10.25,8141,8521,2500,470,,2450,475,,3.075,0.00120291,,5.02632,4.96964,11.96414634,10.25,2556.3,2713.666667,150,140,0.49,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,28,200,195,2,9.18,,0.31,11.95195122,,,10.25,10.25,8521,8399,2450,475,,2400,475,,3.153846154,0.001220383,,4.96964,4.91296,11.9504878,10.25,2584.307692,2556.3,150,160,0.46,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,29,195,175,2.5,9.12,,0.32,11.94195122,,,10.25,10.25,8399,8689,2400,475,,2400,475,,3.514285714,0.001179652,,4.91296,4.85628,11.95195122,10.25,2979.085714,2584.307692,150,170,0,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,30,175,185,2.5,9.43,,0.32,12.24682927,,,10.5,10.5,8689,8211,2400,475,,2400,480,,3.405405405,0.001278772,,4.85628,4.7996,11.94195122,10.25,2663.027027,2979.085714,150,170,0,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,31,185,240,2.5,9.33,,0.3,12.23170732,,,10.5,10.5,8211,8464,2400,480,,2350,480,,2.625,0.001240548,,4.7996,4.74292,12.24682927,10.5,2116,2663.027027,150,150,0.1,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,32,240,200,2.5,9.42,,0.325,12.24573171,,,10.5,10.5,8464,8840,2350,480,,2350,480,,3.15,0.001187783,,4.74292,4.68624,12.23170732,10.5,2652,2116,150,175,0,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,33,200,195,2.5,9.49,,0.265,12.25890244,,,10.5,10.5,8840,8764,2350,480,,2350,480,,3.230769231,0.001198083,,4.68624,4.62956,12.24573171,10.5,2696.615385,2652,100,165,0,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,34,195,185,2.5,9.49,,0.27,12.25780488,,,10.5,10.5,8764,8577,2350,480,,2350,480,,3.405405405,0.001224204,,4.62956,4.57288,12.25890244,10.5,2781.72973,2696.615385,100,170,0,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,35,185,200,1.5,9.91,,0.26,12.32634146,,,10.5,10.5,8577,8862,2350,480,,2350,480,,3.15,0.001184834,,4.57288,4.5162,12.25780488,10.5,2658.6,2781.72973,100,160,0.66,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,36,200,225,1.5,10.31,,0.21,12.64804878,,,10.75,10.75,8862,9161,2350,480,,2300,485,,2.866666667,0.001173453,,4.5162,4.45952,12.32634146,10.5,2442.933333,2658.6,50,160,0.63,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,37,225,185,1.5,10.33,,0.21,12.65195122,,,10.75,10.75,9161,8294,2300,485,,2300,485,,3.486486486,0.001296118,,4.45952,4.40284,12.64804878,10.75,2689.945946,2442.933333,50,160,0.61,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,38,185,205,1.5,10.48,,0.2,12.67560976,,,10.75,10.75,8294,9356,2300,485,,2300,485,,3.146341463,0.001148995,,4.40284,4.34616,12.65195122,10.75,2738.341463,2689.945946,50,150,0.5,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,39,205,185,1.5,10.28,,0.21,12.64414634,,,10.75,10.75,9356,8370,2300,485,,2300,485,,3.486486486,0.001284349,,4.34616,4.28948,12.67560976,10.75,2714.594595,2738.341463,50,160,0.65,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,40,185,190,1.5,10.53,,0.3,12.93707317,,,11,11,8370,8992,2300,485,,2300,490,,3.473684211,0.00122331,,4.28948,4.2328,12.64414634,10.75,2839.578947,2714.594595,150,150,0.61,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,41,190,180,1.5,10.49,,0.3,12.93121951,,,11,11,8992,9317,2300,490,,2300,490,,3.666666667,0.001180638,,4.2328,4.17612,12.93707317,11,3105.666667,2839.578947,150,150,0.64,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,42,180,155,1.5,10.58,,0.24,12.94634146,,,11,11,9317,7855,2300,490,,2300,495,,4.258064516,0.001400382,,4.17612,4.11944,12.93121951,11,3040.645161,3105.666667,100,140,0.63,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,43,155,200,2,10.23,,0.26,12.88926829,,,11,11,7855,9485,2300,495,,2250,495,,3.3,0.001159726,,4.11944,4.06276,12.94634146,11,2845.5,3040.645161,100,160,0.4,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,44,200,185,2,10.16,,0.32,12.87609756,,,11,11,9485,8813,2250,495,,2250,495,,3.567567568,0.001248156,,4.06276,4.00608,12.88926829,11,2858.27027,2845.5,150,170,0.4,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,45,185,185,2.5,9.56,,0.32,12.77853659,,,11,11,8813,8743,2250,495,,2250,495,,3.567567568,0.001258149,,4.00608,3.9494,12.87609756,11,2835.567568,2858.27027,150,170,0.4,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,46,185,205,2,10.28,,0.22,12.89804878,,,11,11,8743,8977,2250,495,,2250,495,,3.219512195,0.001225354,,3.9494,3.89272,12.77853659,11,2627.414634,2835.567568,50,170,0.4,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,47,205,165,2,10.40,,0.27,13.17243902,,,11.25,11.25,8977,8285,2250,495,,2200,500,,4.090909091,0.001357876,,3.89272,3.83604,12.89804878,11,3012.727273,2627.414634,100,170,0.5,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,48,165,200,2,10.51,,0.28,13.1897561,,,11.25,11.25,8285,9094,2200,500,,2200,500,,3.375,0.001237079,,3.83604,3.77936,13.17243902,11.25,2728.2,3012.727273,100,180,0.4,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,49,200,190,2,10.52,,0.27,13.19195122,,,11.25,11.25,9094,8767,2200,500,,2200,500,,3.552631579,0.001283221,,3.77936,3.72268,13.1897561,11.25,2768.526316,2728.2,100,170,0.4,,,,60,40,,0.4,0.6,
Drolia,NRM,P6,61,50,190,190,2,10.46,,0.32,13.18097561,,,11.25,11.25,8767,9240,2200,500,,2200,500,,3.552631579,0.001217532,,3.72268,3.666,13.19195122,11.25,2917.894737,2768.526316,150,170,0.4,,,,60,40,,0.4,0.6,
MSP,NRM,NL,62,1,0,365,3.5,16.94,0,0,20.43902439,0,,17,17.32,0,,0,0,,3500,470,,2.847123288,#DIV/0!,,7.25,7.195021277,0,0,0,0,0,,,0,17000,,,,,,,
MSP,NRM,NL,62,2,365,180,2,16.87,0,0.32,19.18585366,0.23,,15.8,16.11,,13322,3500,470,,3300,470,,5.37,0.001209278,,7.195021277,7.140042553,20.43902439,17,4440.666667,0,100,220,,0,15800,,,,,,,
MSP,NRM,NL,62,3,180,175,0.7,16.07,0.7,0.31,17.78195122,0.27,,14.5,14.875,13322,12904,3300,470,,3300,470,,5.1,0.001152743,,7.140042553,7.08506383,19.18585366,15.8,4424.228571,4440.666667,100,210,,0,14500,,,,,,,
MSP,NRM,NL,62,4,175,170,0,16.41,1.5,0.375,18.28353659,0.19,,15,15.33,12904,12826,3300,470,,3300,470,,5.410588235,0.001195228,,7.08506383,7.030085106,17.78195122,14.5,4526.823529,4424.228571,175,200,,0,15000,,,,,,,
MSP,NRM,NL,62,5,170,160,0,15.87,1.5,0.33,17.69585366,0.16,,14.5,14.84,12826,11602,3300,470,,3300,470,,5.565,0.00127909,,7.030085106,6.975106383,18.28353659,15,4350.75,4526.823529,150,180,,0,14500,,,,,,,
MSP,NRM,NL,62,6,160,165,0,15.84,1,0.34,17.17536585,0.22,,14,14.325,11602,10616,3300,470,,3300,470,,5.209090909,0.001349378,,6.975106383,6.92012766,17.69585366,14.5,3860.363636,4350.75,150,190,,0,14000,,,,,,,
MSP,NRM,NL,62,7,165,160,0,15.88,2,0.325,18.20304878,0.19,,15,15.345,10616,11596,3300,470,,3300,470,,5.754375,0.001323301,,6.92012766,6.865148936,17.17536585,14,4348.5,3860.363636,125,200,,0,15000,,,,,,,
MSP,NRM,NL,62,8,160,145,0,15.22,1.5,0.345,17.0645122,0.34,,14,14.325,11596,9816,3300,470,,3300,470,,5.927586207,0.001459352,,6.865148936,6.810170213,18.20304878,15,4061.793103,4348.5,125,220,,0,14000,,,,,,,
MSP,NRM,NL,62,9,145,160,0,15.85,1.5,0.325,17.67865854,0.23,,14.5,14.825,9816,11466,3300,470,,3300,470,,5.559375,0.001292953,,6.810170213,6.755191489,17.0645122,14,4299.75,4061.793103,125,200,,0,14500,,,,,,,
MSP,NRM,NL,62,10,160,155,0,15.85,1.5,0.325,17.67865854,0.18,,14.5,14.825,11466,10618,3300,470,,3300,470,,5.738709677,0.001396214,,6.755191489,6.700212766,17.67865854,14.5,4110.193548,4299.75,125,200,,0,14500,,,,,,,
MSP,NRM,NL,62,11,155,150,0,15.85,1.5,0.325,17.67865854,0.19,,14.5,14.825,10618,11880,3300,470,,3300,470,,5.93,0.001247896,,6.700212766,6.645234043,17.67865854,14.5,4752,4110.193548,125,200,,0,14500,,,,,,,
MSP,NRM,NL,62,12,150,145,0,16.49,1.5,0.325,18.31280488,0.2,,15,15.345,11880,10752,3300,470,,3300,470,,6.349655172,0.001427176,,6.645234043,6.590255319,17.67865854,14.5,4449.103448,4752,125,200,,0,15000,,,,,,,
MSP,NRM,NL,62,13,145,160,0,16.45,1.5,0.345,18.29621951,0.2,,15,15.335,10752,11870,3300,470,,3300,470,,5.750625,0.001291912,,6.590255319,6.535276596,18.31280488,15,4451.25,4449.103448,125,220,,0,15000,,,,,,,
MSP,NRM,NL,62,14,160,175,0,16.43,1.5,0.335,18.26182927,0.18,,15,15.305,11870,12906,3300,470,,3400,470,,5.247428571,0.001185883,,6.535276596,6.480297872,18.29621951,15,4424.914286,4451.25,125,210,,0,15000,,,,,,,
MSP,NRM,NL,62,15,175,200,0,14.75,1.5,0.305,16.55621951,0.22,,13.566,13.901,12906,13472,3400,470,,3400,470,,4.1703,0.001031844,,6.480297872,6.425319149,18.26182927,15,4041.6,4424.914286,125,180,,0,13566,,,,,,,
MSP,NRM,NL,62,16,200,135,0,13.99,1.5,0.335,15.82280488,0.2,,13,13.305,13472,9886,3400,470,,3400,470,,5.913333333,0.001345843,,6.425319149,6.370340426,16.55621951,13.566,4393.777778,4041.6,125,210,,0,13000,,,,,,,
MSP,NRM,NL,62,17,135,155,0,14.66,1.5,0.305,16.46963415,0.16,,13.5,13.83,9886,10490,3400,470,,3400,470,,5.353548387,0.001318398,,6.370340426,6.315361702,15.82280488,13,4060.645161,4393.777778,125,180,,0,13500,,,,,,,
MSP,NRM,NL,62,18,155,170,0,15.02,1.5,0.33,16.85439024,0.2,,13.8,14.15,10490,12334,3400,470,,3400,470,,4.994117647,0.001147235,,6.315361702,6.260382979,16.46963415,13.5,4353.176471,4060.645161,150,180,,0,13800,,,,,,,
MSP,NRM,NL,62,19,170,175,0,15.85,1.5,0.35,17.70365854,0.25,,14.5,14.85,12334,12146,3400,470,,3400,475,,5.091428571,0.001222625,,6.260382979,6.205404255,16.85439024,13.8,4164.342857,4353.176471,150,200,,0,14500,,,,,,,
MSP,NRM,NL,62,20,175,195,0,15.13,1.5,0.35,16.98414634,0.19,,14,14.26,12146,12828,3400,475,,3400,475,,4.387692308,0.001111631,,6.205404255,6.150425532,17.70365854,14.5,3947.076923,4164.342857,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,21,195,180,0,15.32,1.5,0.26,17.08317073,0.16,,14,14.325,12828,12684,3400,475,,3400,475,,4.775,0.001129376,,6.150425532,6.095446809,16.98414634,14,4228,3947.076923,150,110,,0,14000,,,,,,,
MSP,NRM,NL,62,22,180,160,0,15.26,1.5,0.325,17.08719512,0.22,,14,14.34,12684,11558,3400,475,,3400,475,,5.3775,0.001240699,,6.095446809,6.040468085,17.08317073,14,4334.25,4228,125,200,,0,14000,,,,,,,
MSP,NRM,NL,62,23,160,175,0,15.24,1.5,0.34,17.08390244,0.22,,14,14.34,11558,12328,3400,475,,3400,475,,4.916571429,0.001163206,,6.040468085,5.985489362,17.08719512,14,4226.742857,4334.25,150,190,,0,14000,,,,,,,
MSP,NRM,NL,62,24,175,165,0,14.66,1.5,0.34,16.49609756,0.25,,13.528,13.858,12328,11728,3400,475,,3300,475,,5.039272727,0.001181617,,5.985489362,5.930510638,17.08390244,14,4264.727273,4226.742857,150,190,,0,13528,,,,,,,
MSP,NRM,NL,62,25,165,165,0,14.65,2,0.33,16.97634146,0.22,,14,14.34,11728,11844,3300,475,,3300,475,,5.214545455,0.00121074,,5.930510638,5.875531915,16.49609756,13.528,4306.909091,4264.727273,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,26,165,185,0,15.26,1.5,0.34,17.09609756,0.16,,14,14.35,11844,12192,3300,475,,3300,475,,4.654054054,0.001177001,,5.875531915,5.820553191,16.97634146,14,3954.162162,4306.909091,150,190,,0,14000,,,,,,,
MSP,NRM,NL,62,27,185,145,0,15.24,1.5,0.35,17.09390244,0.18,,14,14.35,12192,10012,3300,475,,3300,475,,5.937931034,0.00143328,,5.820553191,5.765574468,17.09609756,14,4142.896552,3954.162162,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,29,145,170,0,16.44,1.5,0.35,18.28902439,0.18,,15,15.33,10012,12572,3300,475,,3300,475,,5.410588235,0.001219376,,5.765574468,5.710595745,17.09390244,14,4437.176471,4142.896552,150,200,,0,15000,,,,,,,
MSP,NRM,NL,62,30,170,165,0,15.24,1.5,0.33,17.07390244,0.19,,14,14.33,12572,10792,3300,475,,3300,475,,5.210909091,0.001327835,,5.710595745,5.655617021,18.28902439,15,3924.363636,4437.176471,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,31,165,140,0,14.05,1.5,0.33,15.87878049,0.22,,13,13.35,10792,10708,3300,475,,3300,475,,5.721428571,0.001246731,,5.655617021,5.600638298,17.07390244,14,4589.142857,3924.363636,150,180,,0,13000,,,,,,,
MSP,NRM,NL,62,32,140,155,0,14.00,1.5,0.35,15.85,0.24,,13,13.33,10708,10529,3300,475,,3300,475,,5.16,0.001266027,,5.600638298,5.545659574,15.87878049,13,4075.741935,4589.142857,150,200,,0,13000,,,,,,,
MSP,NRM,NL,62,33,155,170,0,14.07,1.5,0.33,15.90317073,0.16,,13,13.37,10529,11295,3300,475,,3300,475,,4.718823529,0.00118371,,5.545659574,5.490680851,15.85,13,3986.470588,4075.741935,150,180,,0,13000,,,,,,,
MSP,NRM,NL,62,34,170,190,0,14.98,1.5,0.37,16.84560976,0.25,,13.8,14.15,11295,11812,3300,475,,3300,480,,4.468421053,0.001197934,,5.490680851,5.435702128,15.90317073,13,3730.105263,3986.470588,150,220,,0,13800,,,,,,,
MSP,NRM,NL,62,35,190,155,0,15.24,1.5,0.35,17.09390244,0.22,,14,14.35,11812,11724,3300,480,,3300,480,,5.55483871,0.001223985,,5.435702128,5.380723404,16.84560976,13.8,4538.322581,3730.105263,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,36,155,155,0,15.24,1.5,0.35,17.09390244,0.19,,14,14.35,11724,11020,3300,480,,3300,480,,5.55483871,0.001302178,,5.380723404,5.325744681,17.09390244,14,4265.806452,4538.322581,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,37,155,165,0,15.24,1.5,0.35,17.09390244,0.24,,14,14.35,11020,11110,3300,480,,3300,480,,5.218181818,0.001291629,,5.325744681,5.270765957,17.09390244,14,4040,4265.806452,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,38,165,150,0,15.22,1.5,0.35,17.0695122,0,,14,14.33,11110,10902,3300,480,,3300,480,,5.732,0.001314438,,5.270765957,5.215787234,17.09390244,14,4360.8,4040,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,39,150,160,0,15.24,1.5,0.33,17.07390244,0.22,,14,14.33,10902,11724,3300,480,,3300,480,,5.37375,0.001222279,,5.215787234,5.160808511,17.0695122,14,4396.5,4360.8,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,40,160,175,0,15.24,1.5,0.33,17.07390244,0.18,,14,14.33,11724,12220,3300,480,,3300,480,,4.913142857,0.001172668,,5.160808511,5.105829787,17.07390244,14,4189.714286,4396.5,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,41,175,160,0,15.27,1.5,0.33,17.09829268,0.19,,14,14.35,12220,11764,3300,480,,3300,480,,5.38125,0.001219823,,5.105829787,5.050851064,17.07390244,14,4411.5,4189.714286,150,180,,0,14000,,,,,,,
MSP,NRM,NL,62,42,160,160,0,15.30,1.5,0.35,17.14878049,0.16,,14,14.395,11764,12060,3300,480,,3300,480,,5.398125,0.001193615,,5.050851064,4.99587234,17.09829268,14,4522.5,4411.5,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,43,160,145,0,15.21,1.5,0.395,17.10841463,0.2,,14,14.37,12060,10080,3300,480,,3300,480,,5.946206897,0.001425595,,4.99587234,4.940893617,17.14878049,14,4171.034483,4522.5,175,220,,0,14000,,,,,,,
MSP,NRM,NL,62,44,145,160,0,15.26,1.5,0.37,17.12609756,0.18,,14,14.38,10080,11476,3300,480,,3300,480,,5.3925,0.00125305,,4.940893617,4.885914894,17.10841463,14,4303.5,4171.034483,150,220,,0,14000,,,,,,,
MSP,NRM,NL,62,45,160,180,0,13.99,1.5,0.38,15.86780488,0.2,,13,13.35,11476,12156,3300,480,,3300,480,,4.45,0.001098223,,4.885914894,4.83093617,17.12609756,14,4052,4303.5,150,230,,0,13000,,,,,,,
MSP,NRM,NL,62,46,180,175,0,15.22,1.5,0.35,17.0695122,0.2,,14,14.33,12156,13264,3300,480,,3300,480,,4.913142857,0.001080368,,4.83093617,4.775957447,15.86780488,13,4547.657143,4052,150,200,,0,14000,,,,,,,
MSP,NRM,NL,62,47,175,165,0,14.41,1.5,0.33,16.24463415,0.22,,13.5,13.65,13264,11556,3300,480,,3300,480,,4.963636364,0.001181205,,4.775957447,4.720978723,17.0695122,14,4202.181818,4547.657143,150,180,,0,13500,,,,,,,
MSP,NRM,NL,62,48,165,135,0,14.14,1.5,0.15,15.7902439,0.15,,13,13.245,11556,,3300,480,,3300,485,,5.886666667,#DIV/0!,,4.720978723,4.666,16.24463415,13.5,0,4202.181818,150,,,0,13000,,,,,,,
MSP,SRM,NL,63,1,0,190,2,17.13,0,0.245,19.37304878,0.18,,16,16.25,0,12094,0,0,,3300,470,,5.131578947,0.001343641,,7.25,6.9916,0,0,3819.157895,0,25,220,2,0.002,16000,,,,,,,
MSP,SRM,NL,63,2,190,155,1,17.19,0,0.25,18.43902439,0.16,,15,15.325,12094,,3300,470,,3300,470,,5.932258065,#DIV/0!,,6.9916,6.7332,19.37304878,16,0,3819.157895,50,200,1.5,0.0015,15000,,,,,,,
MSP,SRM,NL,63,3,155,205,1,18.26,0,0.325,19.58109756,0.18,,16,16.275,,21008,3300,470,,3300,470,,4.763414634,0.000774705,,6.7332,6.4748,18.43902439,15,6148.682927,0,100,225,1,0.001,16000,,,,,,,
